,transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id,housenumber,addr:city,addr:interpolation,addr:street,source,geometry,amenity,indoor,operator,operator:wikidata,postal_code,ref,addr:full,building,leisure,name,sport,wheelchair,access,building:levels,roof:levels,brand,brand:wikidata,toilets:wheelchair,note,opening_hours,website,addr:housename,historic,addr:country,bunker_type,military,source:name,source:addr:postcode,covered,tourism,locked,nodes,ref:university_of_cambridge,charge,fee,length,lit,location,swimming_pool,network,noaddress,wikidata,wikimedia_commons,occupier,alt_ref,source:ref,old_name,twitter,brand:wikipedia,fhrs:authority,fhrs:id,fhrs:local_authority_id,stars,comedy,note:phone,phone,wikipedia,denomination,ref:dove,religion,roof:shape,contact:website,official_name,shop,check_date,description,source:occupier,landuse,railway,railway:ref,railway:signal_box,roof:orientation,alt_name,floor:material,food,internet_access,outdoor_seating,real_ale,website:menu,wheelchair:description,air_conditioning,payment:cash,old_old_name,start_date,source:operator,ref:edubase,url,email,house,beer_garden,internet_access:fee,old_fhrs:id,source:addr:housenumber,source:wifi,building:levels:underground,social_facility,social_facility:for,office,source:addr,healthcare,disused:shop,disused:amenity,takeaway,cuisine,source:fhrs:id,male,reg_charity_no,service_times:url,unisex,cyclestreets_id,abandoned,check_date:opening_hours,opening_hours:signed,origin,abandoned:shop,check_date:currency:XBT,contact:facebook,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,service:bicycle:pump,diet:halal,dispensing,beauty,tailor:alteration_service,diet:vegan,diet:vegetarian,organic,charity,service:bicycle:repair,service:bicycle:retail,bicycle_parking,capacity,operator:type,amenity_1,ref_1,max_age,min_age,school:boarding,school:type,contact:instagram,music,note:real_ale,ref:GB:uprn,school:trust,nohousenumber,indoor_seating,accommodation,description:floor,smoking,power,substation,builder,overall_site,gas_insulated,layer,HE_ref,listed_status,building:flats,fixme,roof:direction,ways,type,latitude,longitude,osm_house_range
1539,{8AFBC170-4C41-4891-B323-23DEF3AF96A5},304584,2007-06-12,cb2 8pb,F,Y,L,"THE LEVELS, 150",38,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28537724,150,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1357975 52.189091, 0.1357642 52.1890837, 0.135845 52.1889637, 0.13568 52.1889235, 0.135646 52.188911, 0.1355344 52.1888849, 0.1354219 52.1890695, 0.1357588 52.1891526, 0.1357975 52.189091))",,,,,,,,apartments,,,,,,,,,,,,,,The Levels,,,,,,,,,,"[1841394338, 1841394356, 1841394355, 1718006195, 3332081764, 1841394382, 1841394357, 1718006198, 1841394338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18901857117055,0.13563567137464075,150
1540,{8917D97A-0004-4E7F-BF81-B3836EFBD9ED},220713,2007-06-12,cb2 8pb,F,Y,L,"THE LEVELS, 150",26,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28579466,150,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1357975 52.189091, 0.1357642 52.1890837, 0.135845 52.1889637, 0.13568 52.1889235, 0.135646 52.188911, 0.1355344 52.1888849, 0.1354219 52.1890695, 0.1357588 52.1891526, 0.1357975 52.189091))",,,,,,,,apartments,,,,,,,,,,,,,,The Levels,,,,,,,,,,"[1841394338, 1841394356, 1841394355, 1718006195, 3332081764, 1841394382, 1841394357, 1718006198, 1841394338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18901857117055,0.13563567137464075,150
1541,{C1D8FF50-5CBB-411B-A73A-32693BCED7AF},390000,2008-05-06,cb2 8pb,F,Y,L,"THE LEVELS, 150",9,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28859958,150,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1357975 52.189091, 0.1357642 52.1890837, 0.135845 52.1889637, 0.13568 52.1889235, 0.135646 52.188911, 0.1355344 52.1888849, 0.1354219 52.1890695, 0.1357588 52.1891526, 0.1357975 52.189091))",,,,,,,,apartments,,,,,,,,,,,,,,The Levels,,,,,,,,,,"[1841394338, 1841394356, 1841394355, 1718006195, 3332081764, 1841394382, 1841394357, 1718006198, 1841394338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18901857117055,0.13563567137464075,150
1542,{7A381730-27E8-477C-A03D-FEA670FD3CA6},440000,2008-01-17,cb2 8pb,F,Y,L,"THE LEVELS, 150",8,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29139886,150,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1357975 52.189091, 0.1357642 52.1890837, 0.135845 52.1889637, 0.13568 52.1889235, 0.135646 52.188911, 0.1355344 52.1888849, 0.1354219 52.1890695, 0.1357588 52.1891526, 0.1357975 52.189091))",,,,,,,,apartments,,,,,,,,,,,,,,The Levels,,,,,,,,,,"[1841394338, 1841394356, 1841394355, 1718006195, 3332081764, 1841394382, 1841394357, 1718006198, 1841394338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18901857117055,0.13563567137464075,150
1543,{12B96293-5D11-48EB-B4D8-F879ECC978BE},400000,2008-01-02,cb2 8pb,F,N,L,"THE LEVELS, 150",6,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29162915,150,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1357975 52.189091, 0.1357642 52.1890837, 0.135845 52.1889637, 0.13568 52.1889235, 0.135646 52.188911, 0.1355344 52.1888849, 0.1354219 52.1890695, 0.1357588 52.1891526, 0.1357975 52.189091))",,,,,,,,apartments,,,,,,,,,,,,,,The Levels,,,,,,,,,,"[1841394338, 1841394356, 1841394355, 1718006195, 3332081764, 1841394382, 1841394357, 1718006198, 1841394338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18901857117055,0.13563567137464075,150
1544,{73C9AE99-CB72-420A-B362-D5CF26011D2A},415000,2010-05-27,cb2 8pb,F,N,L,"THE LEVELS, 150",6,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30413477,150,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1357975 52.189091, 0.1357642 52.1890837, 0.135845 52.1889637, 0.13568 52.1889235, 0.135646 52.188911, 0.1355344 52.1888849, 0.1354219 52.1890695, 0.1357588 52.1891526, 0.1357975 52.189091))",,,,,,,,apartments,,,,,,,,,,,,,,The Levels,,,,,,,,,,"[1841394338, 1841394356, 1841394355, 1718006195, 3332081764, 1841394382, 1841394357, 1718006198, 1841394338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18901857117055,0.13563567137464075,150
1545,{5C499557-6218-4631-BE27-AD9042A4A07F},474435,2010-09-10,cb2 8pb,F,N,L,"THE LEVELS, 150",2,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30543239,150,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1357975 52.189091, 0.1357642 52.1890837, 0.135845 52.1889637, 0.13568 52.1889235, 0.135646 52.188911, 0.1355344 52.1888849, 0.1354219 52.1890695, 0.1357588 52.1891526, 0.1357975 52.189091))",,,,,,,,apartments,,,,,,,,,,,,,,The Levels,,,,,,,,,,"[1841394338, 1841394356, 1841394355, 1718006195, 3332081764, 1841394382, 1841394357, 1718006198, 1841394338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18901857117055,0.13563567137464075,150
1546,{7C2D0700-FFBF-4963-E053-6B04A8C07B97},850000,2018-07-27,cb2 8pf,O,N,F,1,,PURBECK ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,9071150,1,Cambridge,,Purbeck Road,"survey,Bing","POLYGON ((0.1333569 52.187011, 0.1334686 52.1870334, 0.1334284 52.1871082, 0.1333185 52.1870858, 0.1333569 52.187011))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1841394342, 1830700118, 1830699774, 1841394340, 1841394342]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18705951666901,0.13339318870198602,1
1547,{23E4DFFE-7F5D-4B24-A2F9-D9CD2E23F8E8},565000,2012-11-06,cb2 8pq,D,Y,F,174B,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3230634,174,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1364334 52.1873925, 0.1365249 52.1872325, 0.1367473 52.1872803, 0.1366559 52.1874403, 0.1364334 52.1873925))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1830699456, 1830699444, 1830699765, 1830700098, 1830699456]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.187336404861796,0.136590369731603,174
1548,{9A194BDB-E01B-4DE2-93DA-18774CC8DA3C},950000,2009-11-26,cb2 8pq,S,N,F,170,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29638637,170,Cambridge,,Hills Road,"survey,Bing","POLYGON ((0.1363057 52.1877008, 0.1363476 52.1876305, 0.1361294 52.1875816, 0.1361569 52.18754, 0.1363048 52.1875708, 0.1365435 52.1876231, 0.1364745 52.1877387, 0.1363057 52.1877008))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1830699764, 1830700316, 1830700318, 1830700214, 1830699727, 1887102173, 1830700297, 1830699764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18763683697196,0.13636851790032112,170
1549,{237B17FD-ADBD-22AC-E063-4804A8C0EA3A},842325,2024-04-19,cb2 8qa,D,N,F,2,,CORFE CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15714032,2,Cambridge,,Corfe Close,"survey,Bing","POLYGON ((0.1351161 52.1871175, 0.135028 52.1870997, 0.1349875 52.1871792, 0.1349319 52.1871686, 0.1348961 52.1872449, 0.1349807 52.1872618, 0.1350023 52.1872194, 0.1350587 52.1872302, 0.1351161 52.1871175))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1841363316, 1841363314, 1830699919, 1830699542, 1841363310, 1841363312, 1830699527, 1830700320, 1841363316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.187183865790814,0.13501015112898612,2
1550,{1F22F583-450C-438D-9180-823D2DFB1711},385000,2004-08-10,cb2 8qa,D,N,F,1,,CORFE CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23545231,1,Cambridge,,Corfe Close,"survey,Bing","POLYGON ((0.1349807 52.1872618, 0.1348961 52.1872449, 0.1348414 52.1873463, 0.1348804 52.1873538, 0.1348639 52.1873863, 0.135013 52.1874148, 0.1350377 52.1873663, 0.1349373 52.187347, 0.1349807 52.1872618))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1841363312, 1841363310, 1830699647, 1830699558, 1830699598, 1830700167, 1830700097, 1830700322, 1841363312]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18733613712142,0.13493038712899594,1
1551,{7322134E-B0AD-4ED8-8EA5-C0A4145E8CD5},580000,2014-06-05,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 7,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4736222,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1552,{8E612321-6171-44EF-9A00-DB5435BAC963},325000,2014-03-11,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 53,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4740959,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1553,{D1E06F58-5CA8-4F1A-A60B-B3C7145EBF5F},395000,2014-05-19,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 39,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4759473,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1554,{D6E64095-4377-42E7-BDE9-A5D66CC69BA1},372500,2014-03-03,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 30,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4776248,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1555,{6BD88F92-BBF7-4B91-A936-75E05E3D202F},655000,2014-10-14,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 25,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4805275,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1556,{5335B51B-CAA1-43F6-9CD9-AB0FF6C325DB},270000,2014-03-18,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 75,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4827382,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1557,{C1313B09-B52D-4556-9136-6C3540556B03},430000,2014-04-24,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 23,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4871175,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1558,{1F584AEA-F271-47EE-8DCD-0EEC4CC44529},500000,2014-06-12,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 82,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4872056,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1559,{51CE41F6-5420-47FB-951B-713587AF34DF},362000,2014-03-17,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 55,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4894602,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1560,{EC5207B7-CF0B-47C3-A1CA-5E59C60F9DBC},720000,2014-03-24,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 89,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4895629,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
1561,{F3B0A702-69B5-4D48-8E58-185385CA4DCC},450000,2014-11-07,cb2 8ra,F,Y,L,"MARQUE HOUSE, 143",FLAT 21,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4911956,143,Cambridge,,Hills Road,,"POLYGON ((0.136255 52.1890165, 0.1362673 52.1889965, 0.1364554 52.1890383, 0.1365969 52.1888833, 0.1367462 52.1889752, 0.1364969 52.189067, 0.1365463 52.1891859, 0.1365277 52.1891884, 0.1365175 52.1891898, 0.1362246 52.1892294, 0.1362106 52.1891918, 0.1361536 52.1891819, 0.1362419 52.1890351, 0.136255 52.1890165))",,,,,,,,yes,,The Marque,,,,,,,,,,,,,,,,,,,,,,"[3883297241, 3883297242, 3883297243, 3883297244, 3883297245, 3883297246, 3883297247, 3883297248, 3883297253, 3332059039, 3332059040, 3332059036, 4966919939, 3883297241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189081017192194,0.13641773804115806,143
